,time,temp
1631,2021-12-16 14:11:32,25.0
1632,2021-12-16 14:11:35,25.0
1633,2021-12-16 14:11:37,25.0
1634,2021-12-16 14:11:40,25.0
1635,2021-12-16 14:11:42,25.0
1636,2021-12-16 14:11:45,25.0
1637,2021-12-16 14:11:50,25.0
1638,2021-12-16 14:11:53,25.0
1639,2021-12-16 14:11:55,25.0
1640,2021-12-16 14:11:58,25.0
1641,2021-12-16 14:12:00,25.0
1642,2021-12-16 14:12:03,25.0
1643,2021-12-16 14:12:08,25.0
1644,2021-12-16 14:12:10,25.0
1645,2021-12-16 14:12:13,25.0
1646,2021-12-16 14:12:15,25.0
1647,2021-12-16 14:12:18,25.0
1648,2021-12-16 14:12:20,25.0
1649,2021-12-16 14:12:23,25.0
1650,2021-12-16 14:12:26,25.0
1651,2021-12-16 14:12:28,25.0
1652,2021-12-16 14:12:31,25.0
1653,2021-12-16 14:12:33,25.0
1654,2021-12-16 14:12:36,25.0
1655,2021-12-16 14:12:41,25.0
1656,2021-12-16 14:12:43,25.0
1657,2021-12-16 14:12:48,25.0
1658,2021-12-16 14:12:51,25.0
1659,2021-12-16 14:12:54,25.0
1660,2021-12-16 14:12:56,25.0
1661,2021-12-16 14:12:59,25.0
1662,2021-12-16 14:13:01,25.0
1663,2021-12-16 14:13:04,25.0
1664,2021-12-16 14:13:06,24.9
1665,2021-12-16 14:13:09,24.9
1666,2021-12-16 14:13:11,25.0
1667,2021-12-16 14:13:14,24.9
1668,2021-12-16 14:13:16,25.0
1669,2021-12-16 14:13:24,24.9
1670,2021-12-16 14:13:27,25.0
1671,2021-12-16 14:13:29,24.9
1672,2021-12-16 14:13:32,24.9
1673,2021-12-16 14:13:37,24.9
1674,2021-12-16 14:13:39,24.9
1675,2021-12-16 14:13:42,24.9
1676,2021-12-16 14:13:44,24.9
1677,2021-12-16 14:13:47,24.9
1678,2021-12-16 14:13:49,25.0
1679,2021-12-16 14:13:52,24.9
1680,2021-12-16 14:13:55,24.9
1681,2021-12-16 14:13:57,24.9
1682,2021-12-16 14:14:05,24.9
1683,2021-12-16 14:14:07,24.9
1684,2021-12-16 14:14:10,24.9
1685,2021-12-16 14:14:12,24.9
1686,2021-12-16 14:14:15,24.9
1687,2021-12-16 14:14:17,24.9
1688,2021-12-16 14:14:20,24.9
1689,2021-12-16 14:14:22,24.9
1690,2021-12-16 14:14:25,24.9
1691,2021-12-16 14:14:28,24.9
1692,2021-12-16 14:14:30,24.9
1693,2021-12-16 14:14:33,24.9
1694,2021-12-16 14:14:35,24.9
1695,2021-12-16 14:14:38,24.9
1696,2021-12-16 14:14:40,24.9
1697,2021-12-16 14:14:43,24.9
1698,2021-12-16 14:14:45,24.9
1699,2021-12-16 14:14:48,24.9
1700,2021-12-16 14:14:50,24.9
1701,2021-12-16 14:14:53,24.9
1702,2021-12-16 14:14:56,24.9
1703,2021-12-16 14:15:01,24.9
1704,2021-12-16 14:15:03,24.9
1705,2021-12-16 14:15:06,24.9
1706,2021-12-16 14:15:08,24.9
1707,2021-12-16 14:15:11,24.9
1708,2021-12-16 14:15:13,24.9
1709,2021-12-16 14:15:16,24.9
1710,2021-12-16 14:15:18,24.9
1711,2021-12-16 14:15:21,24.9
1712,2021-12-16 14:15:26,24.9
1713,2021-12-16 14:15:31,24.9
1714,2021-12-16 14:15:34,24.9
1715,2021-12-16 14:15:36,24.9
1716,2021-12-16 14:15:39,24.9
1717,2021-12-16 14:15:41,24.9
1718,2021-12-16 14:15:44,24.9
1719,2021-12-16 14:15:46,24.9
1720,2021-12-16 14:15:49,24.9
1721,2021-12-16 14:15:51,24.9
1722,2021-12-16 14:15:54,24.9
1723,2021-12-16 14:15:59,24.9
1724,2021-12-16 14:16:02,24.9
1725,2021-12-16 14:16:09,24.9
1726,2021-12-16 14:16:12,24.9
1727,2021-12-16 14:16:14,24.9
1728,2021-12-16 14:16:17,24.9
1729,2021-12-16 14:16:19,24.9
1730,2021-12-16 14:16:22,24.9
1731,2021-12-16 14:16:24,24.9
1732,2021-12-16 14:16:27,24.9
1733,2021-12-16 14:16:30,24.9
1734,2021-12-16 14:16:32,24.9
1735,2021-12-16 14:16:35,24.8
1736,2021-12-16 14:16:37,24.9
1737,2021-12-16 14:16:42,24.9
1738,2021-12-16 14:16:45,24.9
1739,2021-12-16 14:16:47,24.9
1740,2021-12-16 14:16:50,24.9
1741,2021-12-16 14:16:52,24.9
1742,2021-12-16 14:16:55,24.9
1743,2021-12-16 14:16:58,24.9
1744,2021-12-16 14:17:00,24.9
1745,2021-12-16 14:17:03,24.9
1746,2021-12-16 14:17:05,24.9
1747,2021-12-16 14:17:08,24.9
1748,2021-12-16 14:17:13,24.9
1749,2021-12-16 14:17:15,24.9
1750,2021-12-16 14:17:18,24.9
1751,2021-12-16 14:17:20,24.9
1752,2021-12-16 14:17:23,24.9
1753,2021-12-16 14:17:26,24.9
1754,2021-12-16 14:17:28,24.9
1755,2021-12-16 14:17:31,24.9
1756,2021-12-16 14:17:36,24.9
1757,2021-12-16 14:17:46,24.9
1758,2021-12-16 14:17:48,24.9
1759,2021-12-16 14:17:51,24.9
1760,2021-12-16 14:17:53,24.9
1761,2021-12-16 14:17:56,24.9
1762,2021-12-16 14:17:59,24.9
1763,2021-12-16 14:18:01,24.9
1764,2021-12-16 14:18:04,24.9
1765,2021-12-16 14:18:06,24.9
1766,2021-12-16 14:18:09,24.9
1767,2021-12-16 14:18:11,24.9
1768,2021-12-16 14:18:14,24.9
1769,2021-12-16 14:18:16,24.9
1770,2021-12-16 14:18:19,24.9
1771,2021-12-16 14:18:21,24.9
1772,2021-12-16 14:18:24,24.9
1773,2021-12-16 14:18:27,24.9
1774,2021-12-16 14:18:29,24.9
1775,2021-12-16 14:18:32,24.9
1776,2021-12-16 14:18:34,24.9
1777,2021-12-16 14:18:37,24.9
1778,2021-12-16 14:18:39,24.9
1779,2021-12-16 14:18:42,24.9
1780,2021-12-16 14:18:44,24.9
1781,2021-12-16 14:18:49,24.9
1782,2021-12-16 14:18:52,24.9
1783,2021-12-16 14:18:54,24.9
1784,2021-12-16 14:19:00,24.9
1785,2021-12-16 14:19:05,24.9
1786,2021-12-16 14:19:07,24.9
1787,2021-12-16 14:19:12,24.9
1788,2021-12-16 14:19:15,24.9
1789,2021-12-16 14:19:17,24.9
1790,2021-12-16 14:19:20,24.9
1791,2021-12-16 14:19:22,24.9
1792,2021-12-16 14:19:25,24.9
1793,2021-12-16 14:19:27,24.9
1794,2021-12-16 14:19:30,24.9
1795,2021-12-16 14:19:33,24.9
1796,2021-12-16 14:19:35,24.9
1797,2021-12-16 14:19:40,24.9
1798,2021-12-16 14:19:43,24.9
1799,2021-12-16 14:19:45,24.9
1800,2021-12-16 14:19:48,24.9
1801,2021-12-16 14:19:50,24.9
1802,2021-12-16 14:19:53,24.9
1803,2021-12-16 14:19:55,24.9
1804,2021-12-16 14:19:58,24.9
1805,2021-12-16 14:20:01,24.9
1806,2021-12-16 14:20:03,24.9
1807,2021-12-16 14:20:06,24.9
1808,2021-12-16 14:20:08,24.9
1809,2021-12-16 14:20:11,24.9
1810,2021-12-16 14:20:13,24.9
1811,2021-12-16 14:20:16,24.9
1812,2021-12-16 14:20:21,24.9
1813,2021-12-16 14:20:23,24.9
1814,2021-12-16 14:20:26,24.9
1815,2021-12-16 14:20:29,24.9
1816,2021-12-16 14:20:31,24.9
1817,2021-12-16 14:20:34,24.9
1818,2021-12-16 14:20:36,24.9
1819,2021-12-16 14:20:39,24.9
1820,2021-12-16 14:20:41,24.9
1821,2021-12-16 14:20:44,24.9
1822,2021-12-16 14:20:49,24.9
1823,2021-12-16 14:20:54,24.9
1824,2021-12-16 14:20:56,24.9
1825,2021-12-16 14:20:59,24.9
1826,2021-12-16 14:21:02,24.9
1827,2021-12-16 14:21:07,24.9
1828,2021-12-16 14:21:09,24.9
1829,2021-12-16 14:21:12,24.9
1830,2021-12-16 14:21:14,24.9
1831,2021-12-16 14:21:17,24.9
1832,2021-12-16 14:21:19,24.9
1833,2021-12-16 14:21:22,24.9
1834,2021-12-16 14:21:24,24.9
1835,2021-12-16 14:21:27,24.9
1836,2021-12-16 14:21:30,24.9
1837,2021-12-16 14:21:32,24.9
1838,2021-12-16 14:21:35,24.9
1839,2021-12-16 14:21:37,24.9
1840,2021-12-16 14:21:45,24.9
1841,2021-12-16 14:21:47,24.9
1842,2021-12-16 14:21:50,24.9
1843,2021-12-16 14:21:52,24.9
1844,2021-12-16 14:21:55,24.9
1845,2021-12-16 14:21:57,24.9
1846,2021-12-16 14:22:00,24.9
1847,2021-12-16 14:22:03,24.9
1848,2021-12-16 14:22:05,24.9
1849,2021-12-16 14:22:08,24.9
1850,2021-12-16 14:22:13,24.9
1851,2021-12-16 14:22:15,24.9
1852,2021-12-16 14:22:20,24.9
1853,2021-12-16 14:22:23,24.9
1854,2021-12-16 14:22:28,24.9
1855,2021-12-16 14:22:31,24.9
1856,2021-12-16 14:22:38,24.9
1857,2021-12-16 14:22:41,25.0
1858,2021-12-16 14:22:48,25.0
1859,2021-12-16 14:22:51,24.9
1860,2021-12-16 14:22:53,24.9
1861,2021-12-16 14:22:56,25.0
1862,2021-12-16 14:22:58,25.0
1863,2021-12-16 14:23:01,24.9
1864,2021-12-16 14:23:04,25.0
1865,2021-12-16 14:23:06,24.9
1866,2021-12-16 14:23:09,24.9
1867,2021-12-16 14:23:14,24.9
1868,2021-12-16 14:23:16,25.0
1869,2021-12-16 14:23:21,24.9
1870,2021-12-16 14:23:24,24.9
1871,2021-12-16 14:23:26,25.0
1872,2021-12-16 14:23:29,24.9
1873,2021-12-16 14:23:32,24.9
1874,2021-12-16 14:23:34,25.0
1875,2021-12-16 14:23:37,25.0
1876,2021-12-16 14:23:39,24.9
1877,2021-12-16 14:23:42,24.9
1878,2021-12-16 14:23:44,25.0
1879,2021-12-16 14:23:47,24.9
1880,2021-12-16 14:23:49,24.9
1881,2021-12-16 14:23:54,24.9
1882,2021-12-16 14:23:57,24.9
1883,2021-12-16 14:23:59,24.9
1884,2021-12-16 14:24:05,24.9
1885,2021-12-16 14:24:07,25.0
1886,2021-12-16 14:24:10,24.9
1887,2021-12-16 14:24:12,25.0
1888,2021-12-16 14:24:15,25.0
1889,2021-12-16 14:24:17,24.9
1890,2021-12-16 14:24:20,24.9
1891,2021-12-16 14:24:22,24.9
1892,2021-12-16 14:24:27,24.9
1893,2021-12-16 14:24:30,24.9
1894,2021-12-16 14:24:32,24.9
1895,2021-12-16 14:24:35,24.9
1896,2021-12-16 14:24:38,24.9
1897,2021-12-16 14:24:40,24.9
1898,2021-12-16 14:24:43,24.9
1899,2021-12-16 14:24:45,24.9
1900,2021-12-16 14:24:48,24.9
1901,2021-12-16 14:24:50,24.9
1902,2021-12-16 14:24:53,24.9
1903,2021-12-16 14:24:58,24.9
1904,2021-12-16 14:25:00,24.9
1905,2021-12-16 14:25:08,24.9
1906,2021-12-16 14:25:11,24.9
1907,2021-12-16 14:25:13,25.0
1908,2021-12-16 14:25:16,24.9
1909,2021-12-16 14:25:18,24.9
1910,2021-12-16 14:25:23,25.0
1911,2021-12-16 14:25:26,24.9
1912,2021-12-16 14:25:31,24.9
1913,2021-12-16 14:25:33,24.9
1914,2021-12-16 14:25:39,24.9
1915,2021-12-16 14:25:44,24.9
1916,2021-12-16 14:25:49,24.9
1917,2021-12-16 14:25:51,24.9
1918,2021-12-16 14:25:54,24.9
1919,2021-12-16 14:25:56,24.9
1920,2021-12-16 14:25:59,24.9
1921,2021-12-16 14:26:01,24.9
1922,2021-12-16 14:26:04,24.9
1923,2021-12-16 14:26:09,24.9
1924,2021-12-16 14:26:12,24.9
1925,2021-12-16 14:26:14,24.9
1926,2021-12-16 14:26:17,24.9
1927,2021-12-16 14:26:22,24.9
1928,2021-12-16 14:26:24,24.9
1929,2021-12-16 14:26:27,24.9
1930,2021-12-16 14:26:30,24.9
1931,2021-12-16 14:26:35,24.9
1932,2021-12-16 14:26:37,24.9
1933,2021-12-16 14:26:40,24.9
1934,2021-12-16 14:26:47,24.9
1935,2021-12-16 14:26:50,24.9
1936,2021-12-16 14:26:57,24.9
1937,2021-12-16 14:27:00,24.9
1938,2021-12-16 14:27:05,24.9
1939,2021-12-16 14:27:08,24.9
1940,2021-12-16 14:27:10,24.9
1941,2021-12-16 14:27:15,24.9
1942,2021-12-16 14:27:18,24.9
1943,2021-12-16 14:27:20,24.9
1944,2021-12-16 14:27:23,24.8
1945,2021-12-16 14:27:25,24.9
1946,2021-12-16 14:27:28,24.8
1947,2021-12-16 14:27:31,24.8
1948,2021-12-16 14:27:36,24.9
1949,2021-12-16 14:27:38,24.9
1950,2021-12-16 14:27:41,24.9
1951,2021-12-16 14:27:43,24.9
1952,2021-12-16 14:27:46,24.8
1953,2021-12-16 14:27:48,24.8
1954,2021-12-16 14:28:01,24.8
1955,2021-12-16 14:28:04,24.8
1956,2021-12-16 14:28:06,24.8
1957,2021-12-16 14:28:11,24.8
1958,2021-12-16 14:28:19,24.8
1959,2021-12-16 14:28:24,24.8
1960,2021-12-16 14:28:26,24.8
1961,2021-12-16 14:28:29,24.8
1962,2021-12-16 14:28:34,24.8
1963,2021-12-16 14:28:39,24.8
1964,2021-12-16 14:28:44,24.8
1965,2021-12-16 14:28:47,24.8
1966,2021-12-16 14:28:49,24.8
1967,2021-12-16 14:28:52,24.8
1968,2021-12-16 14:28:54,24.8
1969,2021-12-16 14:28:57,24.8
1970,2021-12-16 14:29:07,24.8
1971,2021-12-16 14:29:10,24.8
1972,2021-12-16 14:29:12,24.8
1973,2021-12-16 14:29:15,24.8
1974,2021-12-16 14:29:20,24.8
1975,2021-12-16 14:29:22,24.8
1976,2021-12-16 14:29:25,24.8
1977,2021-12-16 14:29:27,24.8
1978,2021-12-16 14:29:30,24.8
1979,2021-12-16 14:29:33,24.8
1980,2021-12-16 14:29:35,24.8
1981,2021-12-16 14:29:40,24.8
1982,2021-12-16 14:29:43,24.8
1983,2021-12-16 14:29:45,24.8
1984,2021-12-16 14:29:48,24.8
1985,2021-12-16 14:29:53,24.8
1986,2021-12-16 14:29:55,24.8
1987,2021-12-16 14:30:00,24.8
1988,2021-12-16 14:30:03,24.8
1989,2021-12-16 14:30:06,24.8
1990,2021-12-16 14:30:08,24.8
1991,2021-12-16 14:30:11,24.8
1992,2021-12-16 14:30:13,24.8
1993,2021-12-16 14:30:16,24.8
1994,2021-12-16 14:30:18,24.8
1995,2021-12-16 14:30:21,24.8
1996,2021-12-16 14:30:23,24.8
1997,2021-12-16 14:30:26,24.8
1998,2021-12-16 14:30:28,24.8
1999,2021-12-16 14:30:31,24.8
2000,2021-12-16 14:30:34,24.8
2001,2021-12-16 14:30:36,24.8
2002,2021-12-16 14:30:39,24.8
2003,2021-12-16 14:30:41,24.8
2004,2021-12-16 14:30:44,24.8
2005,2021-12-16 14:30:46,24.8
2006,2021-12-16 14:30:56,24.8
2007,2021-12-16 14:30:59,24.8
2008,2021-12-16 14:31:04,24.8
2009,2021-12-16 14:31:07,24.8
2010,2021-12-16 14:31:09,24.8
2011,2021-12-16 14:31:12,24.8
2012,2021-12-16 14:31:17,24.8
2013,2021-12-16 14:31:19,24.8
2014,2021-12-16 14:31:22,24.8
2015,2021-12-16 14:31:24,24.8
2016,2021-12-16 14:31:27,24.8
2017,2021-12-16 14:31:30,24.8
2018,2021-12-16 14:31:32,24.8
2019,2021-12-16 14:31:35,24.8
2020,2021-12-16 14:31:37,24.8
2021,2021-12-16 14:31:40,24.8
2022,2021-12-16 14:31:42,24.8
2023,2021-12-16 14:31:45,24.8
2024,2021-12-16 14:31:47,24.8
2025,2021-12-16 14:31:50,24.8
2026,2021-12-16 14:31:52,24.8
2027,2021-12-16 14:31:55,24.8
2028,2021-12-16 14:31:58,24.8
2029,2021-12-16 14:32:00,24.8
2030,2021-12-16 14:32:05,24.8
2031,2021-12-16 14:32:08,24.8
2032,2021-12-16 14:32:10,24.8
2033,2021-12-16 14:32:13,24.8
2034,2021-12-16 14:32:15,24.8
2035,2021-12-16 14:32:20,24.8
2036,2021-12-16 14:32:23,24.8
2037,2021-12-16 14:32:25,24.8
2038,2021-12-16 14:32:28,24.9
2039,2021-12-16 14:32:31,24.8
2040,2021-12-16 14:32:33,24.8
2041,2021-12-16 14:32:38,24.9
2042,2021-12-16 14:32:43,24.9
2043,2021-12-16 14:32:48,24.8
2044,2021-12-16 14:32:51,24.8
2045,2021-12-16 14:32:53,24.9
2046,2021-12-16 14:33:01,24.8
2047,2021-12-16 14:33:04,24.9
2048,2021-12-16 14:33:06,24.9
2049,2021-12-16 14:33:09,24.9
2050,2021-12-16 14:33:11,24.9
2051,2021-12-16 14:33:14,24.9
2052,2021-12-16 14:33:16,24.9
2053,2021-12-16 14:33:19,24.9
2054,2021-12-16 14:33:21,24.9
2055,2021-12-16 14:33:24,24.9
2056,2021-12-16 14:33:26,24.9
2057,2021-12-16 14:33:29,24.9
2058,2021-12-16 14:33:32,24.9
2059,2021-12-16 14:33:34,24.9
2060,2021-12-16 14:33:37,24.9
2061,2021-12-16 14:33:39,24.9
2062,2021-12-16 14:33:44,24.9
2063,2021-12-16 14:33:47,24.9
2064,2021-12-16 14:33:49,24.9
2065,2021-12-16 14:33:52,24.9
2066,2021-12-16 14:33:54,24.9
2067,2021-12-16 14:33:57,24.9
2068,2021-12-16 14:34:00,24.9
2069,2021-12-16 14:34:02,24.9
2070,2021-12-16 14:34:05,24.9
2071,2021-12-16 14:34:07,24.9
2072,2021-12-16 14:34:10,24.9
2073,2021-12-16 14:34:15,24.9
2074,2021-12-16 14:34:17,24.9
2075,2021-12-16 14:34:20,24.9
2076,2021-12-16 14:34:28,24.9
2077,2021-12-16 14:34:30,24.9
2078,2021-12-16 14:34:33,24.9
2079,2021-12-16 14:34:35,24.9
2080,2021-12-16 14:34:38,24.9
2081,2021-12-16 14:34:40,24.9
2082,2021-12-16 14:34:43,24.9
2083,2021-12-16 14:34:45,24.9
2084,2021-12-16 14:34:48,24.9
2085,2021-12-16 14:34:50,24.9
2086,2021-12-16 14:34:53,24.9
2087,2021-12-16 14:34:56,24.9
2088,2021-12-16 14:35:01,24.9
2089,2021-12-16 14:35:03,24.9
2090,2021-12-16 14:35:06,24.9
2091,2021-12-16 14:35:11,24.9
2092,2021-12-16 14:35:13,24.9
2093,2021-12-16 14:35:16,24.9
2094,2021-12-16 14:35:18,24.9
2095,2021-12-16 14:35:21,24.9
2096,2021-12-16 14:35:23,24.9
2097,2021-12-16 14:35:26,24.9
2098,2021-12-16 14:35:29,24.9
2099,2021-12-16 14:35:31,24.9
2100,2021-12-16 14:35:36,24.9
2101,2021-12-16 14:35:39,24.9
2102,2021-12-16 14:35:41,25.0
2103,2021-12-16 14:35:44,25.0
2104,2021-12-16 14:35:46,24.9
2105,2021-12-16 14:35:51,25.0
2106,2021-12-16 14:35:54,25.0
2107,2021-12-16 14:35:57,25.0
2108,2021-12-16 14:35:59,24.9
2109,2021-12-16 14:36:02,25.0
2110,2021-12-16 14:36:04,24.9
2111,2021-12-16 14:36:07,25.0
2112,2021-12-16 14:36:09,25.0
2113,2021-12-16 14:36:12,25.0
2114,2021-12-16 14:36:14,25.0
2115,2021-12-16 14:36:17,25.0
2116,2021-12-16 14:36:22,24.9
2117,2021-12-16 14:36:27,25.0
2118,2021-12-16 14:36:30,25.0
2119,2021-12-16 14:36:32,25.0
2120,2021-12-16 14:36:35,24.9
2121,2021-12-16 14:36:37,25.0
2122,2021-12-16 14:36:40,24.9
2123,2021-12-16 14:36:45,25.0
2124,2021-12-16 14:36:47,25.0
2125,2021-12-16 14:36:50,25.0
2126,2021-12-16 14:36:52,25.0
2127,2021-12-16 14:36:55,25.0
2128,2021-12-16 14:36:58,25.0
2129,2021-12-16 14:37:00,25.0
2130,2021-12-16 14:37:03,25.0
2131,2021-12-16 14:37:05,25.0
2132,2021-12-16 14:37:08,24.9
2133,2021-12-16 14:37:13,25.0
2134,2021-12-16 14:37:15,25.0
2135,2021-12-16 14:37:18,25.0
2136,2021-12-16 14:37:20,25.0
2137,2021-12-16 14:37:23,25.0
2138,2021-12-16 14:37:26,25.0
2139,2021-12-16 14:37:28,25.0
2140,2021-12-16 14:37:31,25.0
2141,2021-12-16 14:37:33,25.0
2142,2021-12-16 14:37:36,25.0
2143,2021-12-16 14:37:41,25.0
2144,2021-12-16 14:37:43,25.0
2145,2021-12-16 14:37:46,25.0
2146,2021-12-16 14:37:48,25.0
2147,2021-12-16 14:37:51,25.0
2148,2021-12-16 14:37:54,25.0
2149,2021-12-16 14:37:56,25.0
2150,2021-12-16 14:37:59,25.0
2151,2021-12-16 14:38:01,25.0
2152,2021-12-16 14:38:04,25.0
2153,2021-12-16 14:38:06,25.0
2154,2021-12-16 14:38:09,25.0
2155,2021-12-16 14:38:11,25.0
2156,2021-12-16 14:38:16,25.0
2157,2021-12-16 14:38:19,25.0
2158,2021-12-16 14:38:27,25.0
2159,2021-12-16 14:38:29,25.0
2160,2021-12-16 14:38:32,25.0
2161,2021-12-16 14:38:34,25.0
2162,2021-12-16 14:38:37,25.0
2163,2021-12-16 14:38:39,25.0
2164,2021-12-16 14:38:42,25.0
2165,2021-12-16 14:38:44,25.1
2166,2021-12-16 14:38:47,25.1
2167,2021-12-16 14:38:49,25.1
2168,2021-12-16 14:38:52,25.1
2169,2021-12-16 14:38:55,25.1
2170,2021-12-16 14:38:57,25.1
2171,2021-12-16 14:39:00,25.1
2172,2021-12-16 14:39:02,25.1
2173,2021-12-16 14:39:07,25.1
2174,2021-12-16 14:39:10,25.1
2175,2021-12-16 14:39:12,25.1
2176,2021-12-16 14:39:15,25.1
2177,2021-12-16 14:39:17,25.1
2178,2021-12-16 14:39:20,25.1
2179,2021-12-16 14:39:23,25.1
2180,2021-12-16 14:39:25,25.1
2181,2021-12-16 14:39:28,25.1
2182,2021-12-16 14:39:33,25.1
2183,2021-12-16 14:39:38,25.1
2184,2021-12-16 14:39:40,25.1
2185,2021-12-16 14:39:43,25.1
2186,2021-12-16 14:39:45,25.1
2187,2021-12-16 14:39:48,25.1
2188,2021-12-16 14:39:51,25.1
2189,2021-12-16 14:39:53,25.1
2190,2021-12-16 14:39:56,25.1
2191,2021-12-16 14:39:58,25.1
2192,2021-12-16 14:40:01,25.1
2193,2021-12-16 14:40:03,25.1
2194,2021-12-16 14:40:06,25.1
2195,2021-12-16 14:40:08,25.1
2196,2021-12-16 14:40:11,25.1
2197,2021-12-16 14:40:13,25.1
2198,2021-12-16 14:40:16,25.1
2199,2021-12-16 14:40:19,25.1
2200,2021-12-16 14:40:21,25.1
2201,2021-12-16 14:40:24,25.1
2202,2021-12-16 14:40:26,25.1
2203,2021-12-16 14:40:29,25.1
2204,2021-12-16 14:40:31,25.1
2205,2021-12-16 14:40:34,25.1
2206,2021-12-16 14:40:36,25.1
2207,2021-12-16 14:40:41,25.1
2208,2021-12-16 14:40:44,25.0
2209,2021-12-16 14:40:47,25.0
2210,2021-12-16 14:40:49,25.0
2211,2021-12-16 14:40:52,25.0
2212,2021-12-16 14:40:57,25.1
2213,2021-12-16 14:40:59,25.0
2214,2021-12-16 14:41:02,25.0
2215,2021-12-16 14:41:04,25.0
2216,2021-12-16 14:41:07,25.0
2217,2021-12-16 14:41:09,25.0
2218,2021-12-16 14:41:12,25.0
2219,2021-12-16 14:41:15,25.0
2220,2021-12-16 14:41:17,25.0
2221,2021-12-16 14:41:20,25.0
2222,2021-12-16 14:41:22,25.0
2223,2021-12-16 14:41:25,25.0
2224,2021-12-16 14:41:27,25.0
2225,2021-12-16 14:41:30,25.0
2226,2021-12-16 14:41:35,25.0
2227,2021-12-16 14:41:37,25.0
2228,2021-12-16 14:41:40,25.0
2229,2021-12-16 14:41:42,25.0
2230,2021-12-16 14:41:45,24.9
2231,2021-12-16 14:41:50,24.9
2232,2021-12-16 14:41:55,24.9
2233,2021-12-16 14:41:58,25.0
2234,2021-12-16 14:42:00,24.9
2235,2021-12-16 14:42:05,24.9
2236,2021-12-16 14:42:08,24.9
2237,2021-12-16 14:42:10,24.9
2238,2021-12-16 14:42:13,24.9
2239,2021-12-16 14:42:16,24.9
2240,2021-12-16 14:42:18,24.9
2241,2021-12-16 14:42:21,24.9
2242,2021-12-16 14:42:23,24.9
2243,2021-12-16 14:42:26,24.9
2244,2021-12-16 14:42:31,24.9
2245,2021-12-16 14:42:33,24.9
2246,2021-12-16 14:42:36,24.9
2247,2021-12-16 14:42:38,24.9
2248,2021-12-16 14:42:46,24.9
2249,2021-12-16 14:42:49,24.9
2250,2021-12-16 14:42:51,24.9
2251,2021-12-16 14:42:54,24.9
2252,2021-12-16 14:42:56,24.9
2253,2021-12-16 14:42:59,24.9
2254,2021-12-16 14:43:01,24.9
2255,2021-12-16 14:43:04,24.9
2256,2021-12-16 14:43:06,24.9
2257,2021-12-16 14:43:09,24.9
2258,2021-12-16 14:43:11,24.9
2259,2021-12-16 14:43:14,24.9
2260,2021-12-16 14:43:17,24.9
2261,2021-12-16 14:43:19,24.9
2262,2021-12-16 14:43:24,24.9
2263,2021-12-16 14:43:27,24.9
2264,2021-12-16 14:43:29,24.9
2265,2021-12-16 14:43:32,24.9
2266,2021-12-16 14:43:34,24.9
2267,2021-12-16 14:43:37,24.9
2268,2021-12-16 14:43:39,24.9
2269,2021-12-16 14:43:42,24.9
2270,2021-12-16 14:43:45,24.9
2271,2021-12-16 14:43:47,24.9
2272,2021-12-16 14:43:52,24.9
2273,2021-12-16 14:43:55,24.9
2274,2021-12-16 14:44:00,24.9
2275,2021-12-16 14:44:02,24.9
2276,2021-12-16 14:44:05,24.9
2277,2021-12-16 14:44:07,24.9
2278,2021-12-16 14:44:10,24.9
2279,2021-12-16 14:44:12,24.9
2280,2021-12-16 14:44:15,24.9
2281,2021-12-16 14:44:18,24.9
2282,2021-12-16 14:44:20,24.9
2283,2021-12-16 14:44:23,24.9
2284,2021-12-16 14:44:25,24.9
2285,2021-12-16 14:44:30,24.9
2286,2021-12-16 14:44:33,24.9
2287,2021-12-16 14:44:35,24.9
2288,2021-12-16 14:44:40,24.9
2289,2021-12-16 14:44:48,24.9
2290,2021-12-16 14:44:53,24.9
2291,2021-12-16 14:45:01,24.9
2292,2021-12-16 14:45:03,24.9
2293,2021-12-16 14:45:06,24.9
2294,2021-12-16 14:45:08,24.9
2295,2021-12-16 14:45:11,24.9
2296,2021-12-16 14:45:13,24.9
2297,2021-12-16 14:45:19,24.9
2298,2021-12-16 14:45:21,24.9
2299,2021-12-16 14:45:24,24.9
2300,2021-12-16 14:45:29,24.9
2301,2021-12-16 14:45:34,24.9
2302,2021-12-16 14:45:36,24.9
2303,2021-12-16 14:45:39,24.9
2304,2021-12-16 14:45:41,24.9
2305,2021-12-16 14:45:44,24.9
2306,2021-12-16 14:45:47,24.9
2307,2021-12-16 14:45:49,24.9
2308,2021-12-16 14:45:52,24.9
2309,2021-12-16 14:45:54,24.9
2310,2021-12-16 14:45:57,24.9
2311,2021-12-16 14:45:59,24.9
2312,2021-12-16 14:46:02,24.9
2313,2021-12-16 14:46:04,24.9
2314,2021-12-16 14:46:07,24.9
2315,2021-12-16 14:46:09,24.9
2316,2021-12-16 14:46:12,24.9
2317,2021-12-16 14:46:14,24.9
2318,2021-12-16 14:46:17,24.9
2319,2021-12-16 14:46:20,24.9
2320,2021-12-16 14:46:22,24.9
2321,2021-12-16 14:46:25,24.9
2322,2021-12-16 14:46:30,24.9
2323,2021-12-16 14:46:32,24.9
2324,2021-12-16 14:46:35,24.9
2325,2021-12-16 14:46:37,24.9
2326,2021-12-16 14:46:40,24.9
2327,2021-12-16 14:46:42,24.9
2328,2021-12-16 14:46:45,24.9
2329,2021-12-16 14:46:48,24.9
